ID_Musica,Artista,Musica,Genero,Pais,prob_aparicao_raw,prob_aparicao,posicao_prevista,posicao_min,posicao_max,num_aparicoes_historicas,melhor_posicao_historica,posicao_media_historica,apareceu_ano_anterior,posicao_ano_anterior,frequencia_aparicao,streak_anos,anos_desde_primeira,aparicao_unica,forca_musica,anos_desde_ultima
Scorpions|||Wind of Change|||NONE,Scorpions,Wind of Change,Hard rock,Alemanha,0.7583396132760144,0.9592996107941583,158,38,279,17,95,191.94117647058823,1,178.0,0.7727272727272727,1,21,0,6,0
Rush|||Nobody's Hero|||NONE,Rush,Nobody's Hero,Rock progressivo,Canadá,0.6309187769662425,0.9577347034347561,298,161,434,14,132,292.07142857142856,1,294.0,0.8235294117647058,5,16,0,7,0
Ramones|||Blitzkreig Bop|||NONE,Ramones,Blitzkreig Bop,Punk rock,Estados Unidos,0.6576637148471175,0.9567362891738442,246,96,396,17,28,189.41176470588235,1,322.0,0.8095238095238095,3,20,0,8,0
The Cranberries|||Zombie|||NONE,The Cranberries,Zombie,Rock alternativo,Irlanda,0.7245478677781828,0.9564031854672013,312,162,462,6,63,230.5,1,437.0,0.3157894736842105,4,18,0,6,0
Linkin Park|||Numb|||NONE,Linkin Park,Numb,Rock alternativo,Estados Unidos,0.6288990944975039,0.9546688254472109,346,196,496,8,106,367.125,1,468.0,1.0,5,7,0,7,0
Ozzy Osbourne|||Crazy Train|||NONE,Ozzy Osbourne,Crazy Train,Heavy metal,Reino Unido,0.7529911165017328,0.952533762374692,191,41,341,19,41,170.47368421052633,1,97.0,0.7916666666666666,1,23,0,6,0
Pink Floyd|||Money|||NONE,Pink Floyd,Money,Rock progressivo,Reino Unido,0.6271111447683331,0.9519547177583295,274,124,424,23,16,132.7826086956522,1,16.0,0.92,5,24,0,8,0
The Police|||Every Breath You Take|||NONE,The Police,Every Breath You Take,New wave,Reino Unido,0.7512602515706392,0.9503442182368587,222,72,372,19,61,239.73684210526315,1,125.0,0.76,1,24,0,6,0
R.E.M.|||Losing My Religion|||NONE,R.E.M.,Losing My Religion,Rock alternativo,Estados Unidos,0.7494568332939295,0.9480628941168209,149,7,290,20,67,201.1,1,112.0,0.8,1,24,0,6,0
Pearl Jam|||Even Flow|||NONE,Pearl Jam,Even Flow,Grunge,Estados Unidos,0.749246993454299,0.9477974467196882,206,75,336,16,80,213.5,1,345.0,0.8,1,19,0,6,0
Bill Haley & His Comets|||Rock Around the Clock|||NONE,Bill Haley & His Comets,Rock Around the Clock,Rock and roll,Estados Unidos,0.6439105350738339,0.9451576398027765,257,107,407,14,9,225.5,1,194.0,0.56,4,24,0,8,0
Van Halen|||Dreams|||NONE,Van Halen,Dreams,Hard rock,Estados Unidos,0.7466620847078618,0.9445275371554452,210,60,360,21,31,227.33333333333334,1,242.0,0.875,1,23,0,6,0
Grand Funk Railroad|||We're an American Band|||NONE,Grand Funk Railroad,We're an American Band,Hard rock,Estados Unidos,0.6221204735536353,0.9443788788544184,185,35,335,22,59,243.95454545454547,1,193.0,0.88,5,24,0,8,0
Van Halen|||Right Now|||NONE,Van Halen,Right Now,Hard rock,Estados Unidos,0.7624586788423051,0.9435426150673527,245,95,395,15,22,224.53333333333333,1,57.0,0.625,1,23,0,6,0
Suzi Quatro|||48 Crash|||NONE,Suzi Quatro,48 Crash,Glam rock,Estados Unidos,0.6296077570901708,0.9418932046068955,227,87,367,16,207,384.75,1,481.0,0.6666666666666666,4,23,0,7,0
Iron Maiden|||Wasted Years|||NONE,Iron Maiden,Wasted Years,Heavy metal,Reino Unido,0.7439396136531654,0.9410836112712542,225,75,375,18,35,165.66666666666666,0,,0.8571428571428571,0,20,0,6,1
Metallica|||Mama Said|||NONE,Metallica,Mama Said,Thrash metal,Estados Unidos,0.6288157594912067,0.9407083761988453,309,159,459,6,120,298.0,1,291.0,0.6666666666666666,4,8,0,7,0
Pink Floyd|||Comfortably Numb|||NONE,Pink Floyd,Comfortably Numb,Rock progressivo,Reino Unido,0.7434634853579893,0.9404813089778565,103,1,241,21,6,56.76190476190476,1,34.0,0.84,1,24,0,6,0
Kiss|||Love Gun|||NONE,Kiss,Love Gun,Hard rock,Estados Unidos,0.6803077503674302,0.9397884648200744,212,65,358,17,52,216.41176470588235,1,54.0,0.7083333333333334,2,23,0,8,0
Twisted Sister|||We're Not Gonna Take It|||NONE,Twisted Sister,We're Not Gonna Take It,Glam metal,Estados Unidos,0.7409449542763032,0.9372953671595237,174,24,324,22,32,210.6818181818182,0,,0.9166666666666666,0,23,0,6,1
U2|||Vertigo|||NONE,U2,Vertigo,Rock,Irlanda,0.7563589802144892,0.9370889681183725,270,121,419,12,146,307.0,1,146.0,0.631578947368421,1,18,0,5,0
Elvis Presley|||Suspicious Minds|||NONE,Elvis Presley,Suspicious Minds,Rock and roll,Estados Unidos,0.7445278600737789,0.9369138591168434,178,28,328,18,21,107.66666666666667,0,,0.72,0,24,0,6,1
Mr. Big|||To Be with You|||NONE,Mr. Big,To Be with You,Hard rock,Estados Unidos,0.6729691749650014,0.9364366069637996,281,131,431,12,86,327.75,1,279.0,0.8571428571428571,2,13,0,8,0
System of a Down|||Aerials|||NONE,System of a Down,Aerials,Metal alternativo,Estados Unidos,0.7726703509473224,0.9349311246462603,294,144,444,7,21,218.28571428571428,1,309.0,0.5,2,13,0,6,0
The Doobie Brothers|||Long Train Runnin'|||NONE,The Doobie Brothers,Long Train Runnin',Rock,Estados Unidos,0.7636998407143536,0.9341576451617974,254,104,404,14,45,221.35714285714286,0,,0.56,0,24,0,6,2
Franz Ferdinand|||Take Me Out|||NONE,Franz Ferdinand,Take Me Out,Indie rock,Reino Unido,0.736584317299312,0.9317791613836296,271,121,421,7,188,329.14285714285717,1,188.0,0.5,3,13,0,5,0
Neil Young|||Rockin' in the Free World|||NONE,Neil Young,Rockin' in the Free World,Folk rock,Canadá,0.6404352281806908,0.9316731481958599,267,117,417,20,71,290.05,1,414.0,0.8,3,24,0,8,0
Quiet Riot|||Cum on Feel the Noize|||NONE,Quiet Riot,Cum on Feel the Noize,Heavy metal,Estados Unidos,0.6661573827073372,0.93062186364215,219,109,329,12,107,214.91666666666666,1,195.0,0.5217391304347826,3,22,0,7,0
AC/DC|||You Shook Me All Night Long|||NONE,AC/DC,You Shook Me All Night Long,Hard rock,Austrália,0.7357095659981547,0.925816917852078,151,3,299,18,10,116.05555555555556,0,,0.72,0,24,0,6,1
The Doors|||Roadhouse Blues|||NONE,The Doors,Roadhouse Blues,Rock psicodélico,Estados Unidos,0.7314425518790771,0.9252748281270325,237,87,387,20,36,135.5,0,,0.8,0,24,0,6,1
Rush|||Closer to the Heart|||NONE,Rush,Closer to the Heart,Rock progressivo,Canadá,0.6708393391992267,0.9221089220896893,229,117,340,17,78,203.7058823529412,1,226.0,0.68,2,24,0,8,0
Dire Straits|||Walk of Life|||NONE,Dire Straits,Walk of Life,Rock,Reino Unido,0.6780616043486212,0.9203359636763155,234,84,384,14,49,289.85714285714283,1,267.0,0.6086956521739131,2,22,0,8,0
Coldplay|||Viva la Vida|||NONE,Coldplay,Viva la Vida,Rock alternativo,Reino Unido,0.7257385175170135,0.918059224659022,287,137,437,7,155,313.14285714285717,1,161.0,0.5,3,13,0,5,0
Creedence Clearwater Revival|||Proud Mary|||NONE,Creedence Clearwater Revival,Proud Mary,Swamp rock,Estados Unidos,0.7256580469955664,0.9179574294493915,214,64,364,19,16,191.73684210526315,0,,0.76,0,24,0,6,2
Bob Dylan|||Hurricane|||NONE,Bob Dylan,Hurricane,Folk,Estados Unidos,0.6034276806134308,0.9160032191711879,252,102,402,22,9,148.27272727272728,1,387.0,0.9166666666666666,5,23,0,8,0
Bachman–Turner Overdrive|||Hold Back the Water|||NONE,Bachman–Turner Overdrive,Hold Back the Water,Rock,Canadá,0.7445816782406288,0.9145944947722392,254,104,404,14,164,302.42857142857144,0,,0.5833333333333334,0,23,0,5,2
Creedence Clearwater Revival|||Hey Tonight|||NONE,Creedence Clearwater Revival,Hey Tonight,Swamp rock,Estados Unidos,0.7182048569469746,0.9085291440379228,198,48,348,21,23,241.28571428571428,1,272.0,0.84,1,24,0,6,0
The Who|||My Generation|||NONE,The Who,My Generation,Rock,Reino Unido,0.6220839190128593,0.9049765811839571,274,124,424,22,11,156.13636363636363,1,75.0,0.88,3,24,0,8,0
Bon Jovi|||Wanted Dead or Alive|||NONE,Bon Jovi,Wanted Dead or Alive,Rock,Estados Unidos,0.674447325295649,0.9031299317258938,277,146,409,8,171,295.625,1,332.0,0.5333333333333333,2,14,0,7,0
Van Halen|||Can't Stop Lovin' You|||NONE,Van Halen,Can't Stop Lovin' You,Hard rock,Estados Unidos,0.7153346480300684,0.9013216565178863,177,27,327,16,32,217.125,1,350.0,0.7272727272727273,1,21,0,6,0
Focus|||Hocus Pocus|||NONE,Focus,Hocus Pocus,Rock progressivo,Países Baixos,0.7124879547586871,0.9012972627697391,240,90,390,21,8,101.14285714285714,0,,0.875,0,23,0,6,1
Black Sabbath|||War Pigs|||NONE,Black Sabbath,War Pigs,Heavy metal,Reino Unido,0.7161395541631874,0.901190014958955,244,94,394,18,25,142.72222222222223,0,,0.72,0,24,0,6,2
Robert Plant|||29 Palms|||NONE,Robert Plant,29 Palms,Hard rock,Reino Unido,0.5934821112412765,0.9009058448642577,279,129,429,19,93,312.89473684210526,1,384.0,0.76,5,24,0,8,0
Peter Frampton|||Show Me the Way|||NONE,Peter Frampton,Show Me the Way,Rock,Reino Unido,0.6006304148932666,0.9006573197407514,270,120,420,17,71,298.52941176470586,1,367.0,0.68,4,24,0,8,0
Mr. Big|||Wild World|||NONE,Mr. Big,Wild World,Hard rock,Estados Unidos,0.6811417202548404,0.8991070707363894,275,125,425,7,163,291.42857142857144,1,229.0,0.5,4,13,0,5,0
Rammstein|||Amerika|||NONE,Rammstein,Amerika,Metal industrial,Alemanha,0.7427400884969622,0.8987155070813243,160,18,303,4,41,150.25,1,103.0,0.4444444444444444,2,8,0,6,0
Billy Idol|||Rebel Yell|||NONE,Billy Idol,Rebel Yell,Rock,Reino Unido,0.6258186561752216,0.8972153467365426,285,135,435,14,41,317.7142857142857,1,102.0,0.6666666666666666,3,20,0,8,0
Pearl Jam|||Alive|||NONE,Pearl Jam,Alive,Grunge,Estados Unidos,0.705964659525436,0.8930452942996765,149,1,299,20,37,144.95,1,200.0,0.9090909090909091,1,21,0,6,0
Kiss|||Strutter|||NONE,Kiss,Strutter,Hard rock,Estados Unidos,0.6579176490026296,0.8897368676806152,315,165,465,10,49,319.7,1,228.0,0.5882352941176471,2,16,0,8,0
Black Sabbath|||Heaven and Hell|||NONE,Black Sabbath,Heaven and Hell,Heavy metal,Reino Unido,0.7188933218172611,0.8896304857488607,144,39,250,15,38,116.86666666666666,1,68.0,0.625,1,23,0,6,0
Ramones|||Sheena Is a Punk Rocker|||NONE,Ramones,Sheena Is a Punk Rocker,Punk rock,Estados Unidos,0.7217782061439882,0.886584229880199,214,64,364,14,48,242.5,1,278.0,0.5833333333333334,1,23,0,6,0
Uriah Heep|||Easy Livin'|||NONE,Uriah Heep,Easy Livin',Hard rock,Reino Unido,0.596468109990862,0.8857551433364301,279,141,418,15,163,304.06666666666666,1,423.0,0.625,5,23,0,7,0
Van Halen|||Jump|||NONE,Van Halen,Jump,Hard rock,Estados Unidos,0.6996210686879641,0.8850206518902746,151,1,301,24,6,116.29166666666667,1,51.0,0.96,1,24,0,6,0
Alice Cooper|||School's Out|||NONE,Alice Cooper,School's Out,Hard rock,Estados Unidos,0.7086855540669057,0.883494657403409,276,133,419,16,77,211.4375,0,,0.6666666666666666,0,23,0,6,1
Foo Fighters|||Best of You|||NONE,Foo Fighters,Best of You,Rock,Estados Unidos,0.6978903436950215,0.8828312847742021,296,146,446,7,111,288.2857142857143,1,111.0,0.875,1,7,0,5,0
Ghost|||Square Hammer|||NONE,Ghost,Square Hammer,Heavy metal,Suécia,0.5812924415398764,0.8824019262575322,271,121,421,6,30,313.3333333333333,1,413.0,1.0,5,5,0,8,0
Alice in Chains|||Would?|||NONE,Alice in Chains,Would?,Grunge,Estados Unidos,0.7015479316995625,0.88194597127945,283,133,433,15,49,278.46666666666664,1,189.0,0.7142857142857143,1,20,0,6,0
Black Sabbath|||N.I.B.|||NONE,Black Sabbath,N.I.B.,Heavy metal,Reino Unido,0.696686801887654,0.8813088043878823,185,35,335,20,29,183.1,1,62.0,0.8333333333333334,1,23,0,6,0
The White Stripes|||Seven Nation Army|||NONE,The White Stripes,Seven Nation Army,Rock alternativo,Estados Unidos,0.6077947101986242,0.8786974953157252,283,133,433,5,85,308.8,1,370.0,0.7142857142857143,3,6,0,8,0
Siouxsie and the Banshees|||Cities in Dust|||NONE,Siouxsie and the Banshees,Cities in Dust,Pós-punk,Reino Unido,0.6513084424241892,0.8771708831535516,284,134,434,13,121,322.38461538461536,1,199.0,0.5652173913043478,2,22,0,7,0
Echo & the Bunnymen|||Lips Like Sugar|||NONE,Echo & the Bunnymen,Lips Like Sugar,Pós-punk,Reino Unido,0.5773631371757169,0.8764372422327381,289,139,439,18,107,324.3333333333333,1,364.0,0.782608695652174,5,22,0,7,0
Queen|||Don't Stop Me Now|||NONE,Queen,Don't Stop Me Now,Rock,Reino Unido,0.5853081587349718,0.8756210054675178,231,81,381,16,58,216.3125,1,137.0,0.6666666666666666,4,23,0,8,0
Black Sabbath|||Changes|||NONE,Black Sabbath,Changes,Heavy metal,Reino Unido,0.6900719979704726,0.8729410774326478,186,36,336,19,12,178.1578947368421,1,45.0,0.76,1,24,0,6,0
Yes|||Roundabout|||NONE,Yes,Roundabout,Rock progressivo,Reino Unido,0.6977751762850432,0.8719398602857901,189,39,339,17,27,155.35294117647058,0,,0.68,0,24,0,6,2
Deep Purple|||Hush|||NONE,Deep Purple,Hush,Hard rock,Reino Unido,0.606185411180397,0.8711126832826779,190,40,340,17,39,220.58823529411765,1,331.0,0.68,3,24,0,8,0
Live|||Pain Lies on the Riverside|||NONE,Live,Pain Lies on the Riverside,Rock alternativo,Estados Unidos,0.6929247211213072,0.8689276002861193,263,113,413,14,96,295.14285714285717,1,155.0,0.7,1,19,0,6,0
ZZ Top|||Sharp Dressed Man|||NONE,ZZ Top,Sharp Dressed Man,Blues rock,Estados Unidos,0.7079846992014219,0.8660068840631795,214,81,347,14,130,258.64285714285717,0,,0.56,0,24,0,5,2
Nirvana|||About a Girl|||NONE,Nirvana,About a Girl,Grunge,Estados Unidos,0.8659627203092035,0.8659627203092035,220,70,370,9,61,222.66666666666666,1,61.0,0.47368421052631576,1,18,0,4,0
Wings|||Band on the Run|||NONE,Wings,Band on the Run,Pop rock,Reino Unido,0.6215556620226418,0.8648947037045062,210,60,360,20,17,191.4,1,55.0,0.8,2,24,0,8,0
Rainbow|||Stargazer|||NONE,Rainbow,Stargazer,Hard rock,Reino Unido,0.6937049858523135,0.8648188823625509,207,57,357,10,4,146.8,0,,0.6666666666666666,0,14,0,6,2
"Emerson, Lake & Palmer|||Lucky Man|||NONE","Emerson, Lake & Palmer",Lucky Man,Rock progressivo,Reino Unido,0.703912664439626,0.8646393894866741,218,68,368,14,43,237.64285714285714,0,,0.5833333333333334,0,23,0,6,1
The Killers|||Somebody Told Me|||NONE,The Killers,Somebody Told Me,Rock alternativo,Estados Unidos,0.6207737942105417,0.8638067346439688,322,206,438,6,194,325.5,1,402.0,0.75,2,7,0,7,0
Depeche Mode|||Enjoy the Silence|||NONE,Depeche Mode,Enjoy the Silence,Música eletrônica,Reino Unido,0.6444967618254624,0.8619296167360527,301,151,451,10,67,274.4,1,467.0,0.5263157894736842,2,18,0,8,0
Oasis|||Champagne Supernova|||NONE,Oasis,Champagne Supernova,Rock alternativo,Reino Unido,0.6773408423306023,0.856836165548212,258,124,392,8,167,283.0,1,276.0,0.8888888888888888,1,8,0,5,0
Badfinger|||Day After Day|||NONE,Badfinger,Day After Day,Power pop,Reino Unido,0.5705568120147969,0.8558352180221953,273,123,423,15,166,328.8,1,415.0,0.6818181818181818,4,21,0,7,0
Twisted Sister|||I Wanna Rock|||NONE,Twisted Sister,I Wanna Rock,Glam metal,Estados Unidos,0.6763157269829917,0.8555393946334845,216,66,366,19,59,261.1578947368421,1,115.0,0.8260869565217391,1,22,0,6,0
Skid Row|||18 and Life|||NONE,Skid Row,18 and Life,Heavy metal,Estados Unidos,0.5635428242927276,0.8554580072763605,284,134,434,15,84,322.2,1,358.0,0.7894736842105263,5,18,0,8,0
Rainbow|||Long Live Rock 'n' Roll|||NONE,Rainbow,Long Live Rock 'n' Roll,Hard rock,Reino Unido,0.6757451960262888,0.8548176729732554,195,45,345,19,40,243.78947368421052,0,,0.8260869565217391,0,22,0,6,1
Kiss|||I Was Made for Lovin' You|||NONE,Kiss,I Was Made for Lovin' You,Hard rock,Estados Unidos,0.5870299420653599,0.8539818082195821,221,71,371,18,48,258.77777777777777,1,48.0,0.75,3,23,0,8,0
Joe Cocker|||With a Little Help from My Friends|||NONE,Joe Cocker,With a Little Help from My Friends,Classic rock,Reino Unido,0.5684233756256291,0.8523622202181435,238,88,388,17,31,219.52941176470588,1,452.0,0.68,4,24,0,8,0
The Doors|||People Are Strange|||NONE,The Doors,People Are Strange,Rock psicodélico,Estados Unidos,0.6813741964188188,0.8514451958449561,206,56,356,17,32,221.41176470588235,0,,0.68,0,24,0,6,2
Pink Floyd|||Time|||NONE,Pink Floyd,Time,Rock progressivo,Reino Unido,0.6708401174355785,0.8486127485560068,221,90,353,23,5,87.17391304347827,1,197.0,0.92,1,24,0,6,0
The Clash|||Should I Stay or Should I Go|||NONE,The Clash,Should I Stay or Should I Go,Punk rock,Reino Unido,0.6296475592373245,0.847203383905005,230,80,380,14,54,212.92857142857142,1,330.0,0.56,2,24,0,8,0
Thin Lizzy|||Whiskey in the Jar|||NONE,Thin Lizzy,Whiskey in the Jar,Hard rock,Irlanda,0.6011555473842533,0.8464270107170286,270,120,420,13,163,333.84615384615387,1,243.0,0.5652173913043478,3,22,0,7,0
INXS|||New Sensation|||NONE,INXS,New Sensation,Rock,Austrália,0.6961983633471334,0.8457296639964743,294,144,444,12,142,321.6666666666667,1,214.0,0.5217391304347826,1,22,0,5,0
John Lennon|||Imagine|||NONE,John Lennon,Imagine,Rock,Reino Unido,0.6704834682760535,0.8437363964785858,179,63,295,18,27,103.5,1,77.0,0.72,1,24,0,6,0
Queen|||Somebody to Love|||NONE,Queen,Somebody to Love,Rock,Reino Unido,0.6669806922442909,0.8437305756890281,188,38,338,22,28,160.22727272727272,1,260.0,0.88,1,24,0,6,0
Foo Fighters|||Learn to Fly|||NONE,Foo Fighters,Learn to Fly,Rock,Estados Unidos,0.6763098365795153,0.8431329296024624,236,86,386,12,70,289.75,1,230.0,0.6666666666666666,1,17,0,6,0
Limp Bizkit|||Take a Look Around|||NONE,Limp Bizkit,Take a Look Around,Nu metal,Estados Unidos,0.5794287515115694,0.8429239762614555,280,130,430,6,147,329.8333333333333,1,147.0,0.8571428571428571,3,6,0,7,0
AC/DC|||Moneytalks|||NONE,AC/DC,Moneytalks,Hard rock,Austrália,0.6805239905820218,0.8421484383452521,200,50,350,15,6,208.86666666666667,1,106.0,0.625,1,23,0,6,0
Ramones|||I Wanna Be Sedated|||NONE,Ramones,I Wanna Be Sedated,Punk rock,Estados Unidos,0.6051430967361814,0.8420566191083965,278,128,428,18,93,290.94444444444446,1,349.0,0.75,2,23,0,8,0
The Cult|||Nirvana|||NONE,The Cult,Nirvana,Hard rock,Reino Unido,0.6843721756693262,0.8406371557804891,312,162,462,7,160,319.0,1,160.0,0.5833333333333334,1,11,0,5,0
Oasis|||Stand by Me|||NONE,Oasis,Stand by Me,Rock alternativo,Reino Unido,0.6897278446384577,0.8390336368896063,298,150,445,9,134,287.1111111111111,1,257.0,0.5294117647058824,1,16,0,5,0
Bon Jovi|||Keep the Faith|||NONE,Bon Jovi,Keep the Faith,Rock,Estados Unidos,0.6628131433348391,0.8384586263185715,271,144,399,7,150,308.85714285714283,0,,0.7777777777777778,0,8,0,5,2
Midnight Oil|||Beds Are Burning|||NONE,Midnight Oil,Beds Are Burning,Rock,Austrália,0.6605137677058184,0.8355499161478602,201,51,351,22,61,218.5,0,,0.9565217391304348,0,22,0,6,1
Kansas|||Carry On Wayward Son|||NONE,Kansas,Carry On Wayward Son,Rock progressivo,Estados Unidos,0.6768196974401809,0.8351366527544493,267,117,417,14,55,177.92857142857142,1,98.0,0.6086956521739131,1,22,0,6,0
Kiss|||Lick It Up|||NONE,Kiss,Lick It Up,Hard rock,Estados Unidos,0.6644373106038869,0.834064247546291,212,62,362,12,16,275.1666666666667,0,,0.7058823529411765,0,16,0,6,2
Queen|||We Will Rock You|||NONE,Queen,We Will Rock You,Rock,Reino Unido,0.6576744822203452,0.8319582200087368,267,117,417,21,23,109.52380952380952,1,27.0,0.875,1,23,0,6,0
The B-52's|||Legal Tender|||NONE,The B-52's,Legal Tender,New wave,Estados Unidos,0.6668973131067493,0.8313986503397475,258,108,408,16,47,273.3125,1,167.0,0.6666666666666666,1,23,0,6,0
The Jimi Hendrix Experience|||Crosstown Traffic|||NONE,The Jimi Hendrix Experience,Crosstown Traffic,Rock psicodélico,Estados Unidos,0.6841023251063365,0.8310356071074367,281,131,431,12,59,301.3333333333333,1,451.0,0.5217391304347826,1,22,0,6,0
Eric Clapton|||Bad Love|||NONE,Eric Clapton,Bad Love,Rock,Reino Unido,0.6814384843287863,0.830787085477512,297,147,447,13,97,291.53846153846155,0,,0.5416666666666666,0,23,0,6,1
The Who|||Baba O'Riley|||NONE,The Who,Baba O'Riley,Rock,Reino Unido,0.6556631570356342,0.8294138936500772,135,46,225,24,5,59.916666666666664,1,92.0,0.96,1,24,0,6,0
Kansas|||Dust in the Wind|||NONE,Kansas,Dust in the Wind,Rock progressivo,Estados Unidos,0.6552039903854413,0.8288330478375833,190,40,340,21,50,221.52380952380952,0,,0.84,0,24,0,6,1
Linkin Park|||In the End|||NONE,Linkin Park,In the End,Rock alternativo,Estados Unidos,0.6682720808660517,0.826986700071739,322,172,472,5,124,337.4,1,408.0,0.625,1,7,0,5,0
David Bowie|||Sound and Vision|||NONE,David Bowie,Sound and Vision,Art rock,Reino Unido,0.6778640537322603,0.8246016841872439,215,65,365,9,65,193.11111111111111,0,,0.5294117647058824,0,16,0,6,2
Europe|||The Final Countdown|||NONE,Europe,The Final Countdown,Hard rock,Suécia,0.6516594366789176,0.8243491873988308,188,38,338,21,62,240.0952380952381,1,215.0,0.875,1,23,0,6,0
Roxette|||The Look|||NONE,Roxette,The Look,Pop,Suécia,0.5921874657095002,0.8240288585347697,354,243,466,4,353,432.0,1,499.0,0.8,2,4,0,7,0
The Offspring|||The Kids Aren't Alright|||NONE,The Offspring,The Kids Aren't Alright,Punk rock,Estados Unidos,0.6495892041862606,0.8217303432956198,337,187,487,7,183,385.7142857142857,1,183.0,0.7777777777777778,1,8,0,5,0
The Killers|||Mr. Brightside|||NONE,The Killers,Mr. Brightside,Rock alternativo,Estados Unidos,0.5900653567612028,0.8210759439332137,323,173,473,6,26,277.3333333333333,1,336.0,0.75,2,7,0,8,0
Collective Soul|||Shine|||NONE,Collective Soul,Shine,Rock alternativo,Estados Unidos,0.6719505810589587,0.8197797088919296,243,95,391,12,200,374.9166666666667,0,,0.5454545454545454,0,21,0,5,1
U2|||With or Without You|||NONE,U2,With or Without You,Rock,Irlanda,0.6478021415104723,0.8194697090107474,192,42,342,21,74,233.28571428571428,1,308.0,0.84,1,24,0,6,0
Ghost|||If You Have Ghosts|||NONE,Ghost,If You Have Ghosts,Heavy metal,Suécia,0.6568353120607143,0.8188546890356906,317,167,467,4,163,285.0,0,,0.6666666666666666,0,5,0,5,2
Don McLean|||American Pie|||NONE,Don McLean,American Pie,Folk rock,Estados Unidos,0.6739913007426004,0.818495035621814,185,35,335,13,25,164.15384615384616,0,,0.52,0,24,0,6,1
INXS|||Never Tear Us Apart|||NONE,INXS,Never Tear Us Apart,Rock,Austrália,0.6701902997467029,0.8176321656909776,277,127,427,12,94,322.25,1,150.0,0.5454545454545454,1,21,0,6,0
Van Halen|||Ain't Talkin' 'bout Love|||NONE,Van Halen,Ain't Talkin' 'bout Love,Hard rock,Estados Unidos,0.6705412097784876,0.817501491588273,228,78,378,13,22,224.23076923076923,1,94.0,0.5416666666666666,1,23,0,6,0
Men at Work|||Down Under|||NONE,Men at Work,Down Under,New wave,Austrália,0.5602707565961811,0.8150538831582944,247,97,397,20,101,282.2,1,252.0,0.8,3,24,0,7,0
Billy Idol|||Eyes Without a Face|||NONE,Billy Idol,Eyes Without a Face,Rock,Reino Unido,0.6625043507051922,0.8137761774495444,283,133,433,14,137,292.5,0,,0.5833333333333334,0,23,0,5,2
Aerosmith|||Walk This Way|||NONE,Aerosmith,Walk This Way,Hard rock,Estados Unidos,0.6509426554253613,0.8134179422195317,295,145,445,17,24,212.47058823529412,0,,0.68,0,24,0,6,1
Joey Ramone|||What a Wonderful World|||NONE,Joey Ramone,What a Wonderful World,Punk rock,Estados Unidos,0.5343629419507729,0.8111629458812732,334,250,418,6,252,355.1666666666667,1,366.0,0.8571428571428571,5,6,0,7,0
